DateTime,Meter 01,Meter 02,Meter 03,Meter 04,Meter 05,Meter 06,Meter 07,Meter 08,Meter 09,Meter 010
00:00.0,0.401,0.114,0.053,0.061,0,0.042,0.07,1.878,0.104,0.167
30:00.0,0.116,0.41,0.022,0.142,0,0.047,0.155,1.807,0.104,0.172
00:00.0,0.128,0.038,0.076,0.079,0.054,0.045,0.447,1.803,0.103,0.206
30:00.0,0.074,0.369,0.075,0.113,0.052,0.044,0.338,1.796,0.104,0.166
00:00.0,0.123,0.032,0.058,0.096,0.042,0.047,0.113,1.803,0.103,0.158
30:00.0,0.089,0.177,0.057,0.051,0,0.042,0.07,1.816,0.104,0.176
00:00.0,0.108,0.229,0.049,0.091,0,0.046,0.18,1.786,0.103,0.214
30:00.0,0.104,0.042,0.02,0.119,0,0.038,0.221,1.8200001,0.103,0.166
00:00.0,0.09,0.377,0.071,0.05,0.026,0.567,0.1,1.783,0.101,0.151
30:00.0,0.118,0.082,0.085,0.074,0.055,0.355,0.066,1.762,0.102,0.147
00:00.0,0.073,0.075,0.054,0.117,0.049,0.457,0.066,1.812,0.101,0.242
30:00.0,0.119,0.167,0.052,0.063,0.015,0.399,0.106,2.05,0.082,0.256
00:00.0,0.087,0.085,0.218,0.071,0,0.249,0.086,0.929,0.911,0.319
30:00.0,0.16,0.235,0.192,0.101,0,0.233,0.061,0.445,0.463,2.6070001
00:00.0,0.43,0.123,0.273,0.333,0,0.258,0.06,0.731,0.204,1.209
30:00.0,0.261,0.086,0.677,0.262,0.052,0.148,0.095,2.0150001,0.83,0.313
00:00.0,0.353,0.115,0.215,0.441,0.052,0.156,0.086,1.272,0.916,0.275
30:00.0,0.152,0.133,0.12,0.14,0.04,0.256,0.069,0.652,0.506,0.304
00:00.0,0.191,0.244,0.623,0.199,0,0.153,0.275,0.614,0.145,0.497
30:00.0,0.476,0.13,0.463,0.239,0,0.086,0.261,0.637,0.148,0.295
00:00.0,0.92,0.079,0.264,0.149,0,0.246,0.192,0.609,0.182,0.196
30:00.0,0.349,0.357,0.199,0.19,0.022,0.224,0.145,0.399,0.557,0.251
00:00.0,0.268,0.642,0.188,1.636,0.054,0.162,0.133,0.397,0.141,0.224
30:00.0,0.139,0.663,0.159,0.213,0.05,0.141,0.131,0.46,0.164,0.221
00:00.0,0.096,0.139,0.096,0.196,0.022,0.132,0.17,0.596,0.151,0.971
30:00.0,0.114,0.107,0.09,0.162,0,0.14,0.245,1.498,0.445,0.478
00:00.0,0.113,0.066,0.25,0.252,0,0.393,0.201,0.629,0.348,1.173
30:00.0,0.123,0.092,0.119,0.211,0,0.172,0.183,0.488,0.229,0.604
00:00.0,0.086,0.091,0.156,0.317,0.036,0.148,0.623,0.621,0.345,0.899
30:00.0,0.142,0.075,0.176,0.23,0.053,0.143,0.752,0.554,0.313,0.947
00:00.0,0.078,0.084,0.198,0.277,0.05,0.387,0.648,0.578,0.209,0.982
30:00.0,0.174,0.046,0.206,0.252,0.012,0.316,0.304,1.556,0.371,1.638
00:00.0,0.269,0.054,0.218,0.38,0,0.322,0.198,0.676,0.406,0.375
30:00.0,0.471,0.093,1.321,0.254,0,0.327,0.203,0.534,0.391,0.392
00:00.0,0.466,0.09,0.674,0.211,0,0.308,0.134,0.6,0.574,1.5880001
30:00.0,0.426,0.062,0.231,0.224,0.052,1.022,0.177,0.708,0.348,1.467
00:00.0,0.999,0.076,0.303,0.245,0.053,0.732,0.226,0.525,0.707,1.612
30:00.0,0.348,0.166,0.48,0.197,0.049,0.403,0.127,1.96,0.935,2.138
00:00.0,0.455,0.202,0.259,0.23,0,0.339,0.053,1.855,0.386,0.55
30:00.0,0.48,0.15,0.627,0.234,0,0.502,0.053,0.955,0.39,1.124
00:00.0,0.445,0.128,0.202,0.179,0,1.205,0.081,0.913,0.397,0.804
30:00.0,0.49,0.11,0.35,0.372,0.013,0.511,0.086,1.582,0.411,0.856
00:00.0,0.445,0.08,0.204,0.201,0.054,1.321,0.052,0.904,0.45,1.5089999
30:00.0,0.481,0.049,0.062,0.186,0.051,1.539,0.051,0.877,0.452,0.668
00:00.0,0.445,0.067,0.056,0.149,0.033,0.485,0.08,0.631,0.328,0.55
30:00.0,0.544,2.6570001,0.054,0.067,0,0.454,0.083,0.447,0.792,0.462
00:00.0,0.484,2.6860001,0.053,0.042,0,0.471,0.051,0.299,0.159,1.118
30:00.0,0.17,2.8139999,0.084,0.102,0,0.317,0.051,1.441,0.159,1.374
00:00.0,0.134,1.959,0.062,0.044,0.032,0.045,0.075,0.283,0.126,0.238
30:00.0,0.086,1.701,0.031,0.057,0.054,0.052,0.197,0.278,0.105,0.157
00:00.0,0.125,1.795,0.057,0.096,0.05,0.049,0.428,0.23,0.103,0.138
30:00.0,0.08,1.651,0.057,0.049,0.017,0.048,0.212,0.255,0.103,0.161
00:00.0,0.126,1.8380001,0.056,0.071,0,0.051,0.122,0.258,0.103,0.195
30:00.0,0.073,1.631,0.081,0.093,0,0.045,0.103,1.385,0.102,0.161
00:00.0,0.125,1.777,0.056,0.052,0,0.386,0.786,0.295,0.066,0.128
30:00.0,0.073,1.49,0.043,0.099,0.046,0.847,0.823,0.224,0.065,0.142
00:00.0,0.123,1.494,0.058,0.085,0.053,0.42,0.245,0.261,0.067,0.185
30:00.0,0.073,1.73,0.057,0.067,0.049,0.582,0.974,0.257,0.11,0.358
00:00.0,0.122,1.465,0.057,0.108,0.003,0.861,0.709,0.243,0.104,0.269
30:00.0,0.076,0.164,0.05,0.139,0,0.562,0.804,1.5549999,0.479,0.219
00:00.0,0.116,0.084,0.063,0.063,0,0.507,0.778,0.465,0.991,0.252
30:00.0,0.085,0.19,0.212,0.122,0.005,0.567,0.132,0.469,1.049,2.671
00:00.0,0.165,0.154,0.429,0.201,0.054,0.408,0.098,0.487,0.98,1.23
30:00.0,0.375,0.082,0.152,0.473,0.051,0.275,0.066,0.601,0.98,0.49
00:00.0,0.363,0.099,0.104,0.179,0.04,0.481,0.326,0.547,1.342,0.391
30:00.0,0.305,0.055,0.778,0.138,0,0.588,0.231,0.522,1.03,0.398
00:00.0,0.293,0.049,0.152,0.212,0,1.4349999,0.088,0.53,0.264,0.654
30:00.0,0.698,0.135,0.15,0.351,0,0.449,0.062,0.499,0.147,0.913
00:00.0,0.248,0.101,0.087,0.317,0.021,0.284,0.116,0.522,0.144,1.39
30:00.0,0.128,0.095,0.174,0.119,0.054,0.303,0.095,0.469,0.085,1.26
00:00.0,0.103,0.093,0.189,0.385,0.051,0.347,0.082,1.436,0.053,0.303
30:00.0,0.123,0.051,0.154,0.146,0.016,0.409,0.078,0.334,0.443,0.255
00:00.0,0.072,0.119,0.136,0.169,0,1.039,0.1,0.321,0.236,1.227
30:00.0,0.122,0.039,0.132,0.157,0,0.626,0.113,0.302,0.158,0.328
00:00.0,0.108,0.062,0.125,0.105,0.004,0.225,0.06,0.338,0.163,0.276
30:00.0,0.121,0.072,0.117,0.176,0.055,0.277,0.113,0.293,0.202,1.5779999
00:00.0,0.079,0.082,0.119,0.26,0.052,0.195,0.162,0.333,0.645,0.998
30:00.0,0.116,0.073,0.092,0.151,0.021,0.212,0.173,1.449,0.866,1.091
00:00.0,0.108,0.068,0.079,0.195,0,0.329,0.717,0.403,0.439,2.6240001
30:00.0,0.144,0.044,0.077,0.16,0,0.46,0.532,0.453,0.541,1.215
00:00.0,0.199,0.034,0.19,0.338,0.007,0.572,0.258,0.736,0.582,2.411
30:00.0,0.28,0.121,0.902,0.216,0.054,0.605,0.168,1.096,0.324,2.5999999
00:00.0,0.222,0.118,0.627,0.235,0.052,0.52,0.25,0.437,0.298,1.66
30:00.0,0.307,0.095,0.232,0.277,0.04,0.353,0.247,1.707,0.415,1.154
00:00.0,1.158,0.223,0.245,0.203,0,0.35,0.481,1.335,0.467,2.1819999
30:00.0,0.369,0.08,0.221,0.207,0,0.534,0.244,0.866,0.583,3.234
00:00.0,0.41,0.128,0.216,0.196,0,0.51,0.215,0.853,0.389,3.125
30:00.0,0.376,0.088,0.242,0.171,0.03,0.315,0.099,0.799,0.387,1.308
00:00.0,0.43,0.042,0.183,0.245,0.054,0.426,0.092,0.807,0.176,1.076
30:00.0,0.407,0.077,0.317,0.215,0.05,0.446,0.051,0.787,0.143,0.801
00:00.0,0.418,0.034,0.205,0.326,0.015,1.464,0.05,0.815,0.107,1.265
30:00.0,0.416,0.079,0.152,0.206,0,0.275,0.072,0.794,0.104,0.799
00:00.0,0.39,0.085,0.074,0.105,0,0.117,0.09,1.3839999,0.103,0.919
30:00.0,0.413,2.5739999,0.072,0.075,0.003,0.102,0.052,0.486,0.104,0.635
00:00.0,0.42,2.6270001,0.034,0.101,0.055,0.125,0.051,0.279,0.103,0.325
30:00.0,0.176,2.8840001,0.019,0.047,0.052,0.096,0.07,0.265,0.103,0.269
00:00.0,0.084,1.663,0.059,0.074,0.04,0.051,0.09,0.284,0.102,0.221
30:00.0,0.12,1.949,0.083,0.102,0,0.048,0.152,0.247,0.102,0.177
00:00.0,0.09,1.557,0.08,0.062,0,0.047,0.423,0.284,0.102,0.208
30:00.0,0.108,1.7589999,0.057,0.081,0,0.05,0.238,1.221,0.07,0.23
00:00.0,0.1,1.544,0.031,0.092,0.028,0.043,0.101,0.542,0.065,0.193
30:00.0,0.097,1.874,0.018,0.053,0.054,0.066,0.051,0.279,0.065,0.205
00:00.0,0.107,1.556,0.067,0.101,0.037,0.494,0.053,0.251,0.079,0.23
30:00.0,0.087,1.533,0.077,0.08,0,0.811,0.737,0.286,0.547,0.238
00:00.0,0.114,1.72,0.082,0.065,0,0.475,0.598,0.241,0.475,0.221
30:00.0,0.078,1.5039999,0.042,0.104,0,0.395,0.233,1.146,0.103,0.194
00:00.0,0.119,1.646,0.018,0.063,0.042,0.375,1.557,0.541,0.102,0.199
30:00.0,0.073,0.056,0.019,0.086,0.052,0.306,0.837,0.541,0.122,0.292
00:00.0,0.118,0.161,0.095,0.08,0.03,0.167,0.496,0.429,0.374,0.252
30:00.0,0.118,0.091,0.341,0.393,0,0.058,0.239,0.449,0.359,1.8839999
00:00.0,0.137,0.186,0.213,0.369,0,0.05,0.954,0.666,0.305,0.25
30:00.0,0.468,0.156,0.662,0.094,0,0.058,0.695,0.571,0.288,0.617
00:00.0,0.261,0.123,0.111,0.097,0.048,0.049,0.16,0.609,0.214,1.039
30:00.0,0.093,0.104,0.106,0.1,0.051,0.132,0.139,1.465,0.119,0.244
00:00.0,0.136,0.255,0.563,0.073,0.008,0.149,0.442,1.2640001,0.126,0.227
30:00.0,0.085,0.184,0.618,0.304,0,0.17,0.221,0.605,0.123,0.226
00:00.0,0.141,0.161,0.225,0.361,0,0.15,0.272,0.577,0.446,1.278
30:00.0,0.091,0.121,0.304,0.834,0.026,0.152,0.192,0.444,0.181,0.45
00:00.0,0.104,0.08,0.147,0.996,0.053,0.37,0.104,0.34,0.152,0.504
30:00.0,0.382,0.141,0.167,0.274,0.049,0.157,0.342,0.355,0.468,0.309
00:00.0,0.417,0.126,0.235,0.208,0.013,0.146,0.559,0.363,0.329,0.243
30:00.0,0.44,0.11,0.261,0.157,0,0.137,0.135,0.332,0.153,0.239
00:00.0,0.423,0.099,0.316,0.231,0,0.138,0.145,1.296,0.052,0.65
30:00.0,0.455,0.04,0.19,0.258,0.001,0.21,0.204,0.711,0.528,0.916
00:00.0,0.42,0.056,0.112,0.324,0.054,0.072,0.15,0.569,0.96,0.449
30:00.0,0.463,0.08,0.072,0.247,0.052,0.219,0.15,0.484,0.419,0.397
00:00.0,0.389,0.072,0.16,0.291,0.042,0.403,0.193,0.422,0.22,1.178
30:00.0,0.339,0.113,0.115,0.245,0,0.749,0.347,0.458,0.196,1.149
00:00.0,0.412,0.103,0.211,0.363,0,0.658,0.206,0.413,0.44,0.839
30:00.0,0.404,0.079,0.984,0.266,0,0.563,0.184,1.15,0.412,3.1830001
00:00.0,0.417,0.152,0.959,0.2,0.019,0.71,0.357,0.964,0.557,0.834
30:00.0,0.402,0.183,0.226,0.245,0.054,0.89,0.21,0.529,0.472,0.76
00:00.0,1.016,0.094,0.284,0.234,0.05,0.705,0.187,0.478,0.61,1.142
30:00.0,0.265,0.102,0.248,0.209,0.031,0.622,0.109,0.487,0.565,1.575
00:00.0,0.433,0.081,0.224,0.238,0,0.412,0.1,0.596,0.466,1.4579999
30:00.0,0.402,0.165,0.187,0.233,0,0.417,0.067,0.655,0.407,0.884
00:00.0,0.42,0.112,0.198,0.183,0,0.516,0.052,0.661,0.348,0.786
30:00.0,0.429,0.068,0.329,0.214,0.026,0.595,0.061,0.62,0.454,1.183
00:00.0,0.407,0.03,0.2,0.371,0.053,0.15,0.096,0.768,1.0369999,0.884
30:00.0,0.434,0.076,0.081,0.209,0.05,0.09,0.062,0.718,0.949,0.772
00:00.0,0.399,0.088,0.056,0.137,0.02,0.117,0.051,0.927,0.362,1.425
30:00.0,0.447,2.6630001,0.055,0.105,0,0.129,0.064,1.0089999,0.109,0.75
00:00.0,0.365,2.8299999,0.054,0.059,0,0.045,0.096,0.318,0.103,0.535
30:00.0,0.427,2.9000001,0.068,0.089,0,0.068,0.057,0.262,0.103,0.48
00:00.0,0.349,2.4070001,0.073,0.097,0.04,0.044,0.051,0.273,0.104,0.308
30:00.0,0.295,1.65,0.091,0.075,0.053,0.051,0.066,0.287,0.104,0.178
00:00.0,0.094,1.908,0.068,0.125,0.038,0.043,0.095,0.265,0.102,0.197
30:00.0,0.132,1.604,0.023,0.117,0,0.069,0.055,1.242,0.102,0.147
00:00.0,0.084,1.857,0.027,0.126,0,0.062,0.052,0.384,0.103,0.149
30:00.0,0.212,1.617,0.09,0.105,0,0.262,0.062,0.246,0.081,0.199
00:00.0,0.152,1.886,0.057,0.058,0.032,0.37,0.096,0.283,0.066,0.238
30:00.0,0.11,1.4630001,0.064,0.091,0.053,0.385,0.058,0.282,0.066,0.175
00:00.0,0.097,1.493,0.092,0.087,0.038,0.381,0.114,0.25,0.081,0.15
30:00.0,0.113,1.798,0.058,0.051,0,0.643,0.375,1.3279999,0.107,0.161
00:00.0,0.093,1.55,0.022,0.1,0,0.636,0.206,0.29,0.104,0.224
30:00.0,0.112,0.091,0.054,0.064,0,0.331,0.174,0.328,0.102,0.265
00:00.0,0.095,0.126,0.076,0.049,0.038,0.306,0.147,0.469,0.891,0.157
30:00.0,0.106,0.107,0.218,0.107,0.053,0.328,0.143,0.362,0.752,0.394
00:00.0,0.101,0.176,0.185,0.169,0.029,0.307,0.139,0.548,0.119,0.373
30:00.0,0.1,0.13,0.653,0.509,0,0.331,0.3,0.633,0.092,0.253
00:00.0,0.149,0.118,0.163,0.227,0,0.149,0.295,0.758,0.226,1.756
30:00.0,0.112,0.153,0.098,0.079,0.001,0.102,0.151,1.272,0.055,0.249
00:00.0,0.464,0.07,0.069,0.15,0.054,0.053,0.17,0.771,0.031,0.154
30:00.0,0.217,0.068,0.105,0.103,0.052,0.109,0.338,0.549,0.174,0.159
00:00.0,0.325,0.111,0.462,0.203,0.044,0.105,0.194,0.514,0.307,0.241
30:00.0,0.27,0.12,0.17,0.188,0,0.104,0.151,0.386,0.155,0.374
00:00.0,0.118,0.171,0.761,0.654,0,0.125,0.086,0.393,0.088,1.153
30:00.0,0.098,0.123,0.116,0.161,0,0.191,0.06,0.372,0.063,2.2750001
00:00.0,0.107,0.133,0.175,0.187,0.028,0.272,0.107,0.361,0.103,0.816
30:00.0,0.101,0.12,0.139,0.157,0.054,0.644,0.102,1.572,0.153,1.046
00:00.0,0.136,0.035,0.147,0.144,0.047,0.479,0.086,0.556,0.085,1.103
30:00.0,0.225,0.06,0.188,0.27,0.001,0.41,0.06,0.665,0.062,1.118
00:00.0,0.506,0.049,0.18,0.131,0,0.237,0.1,0.872,0.056,0.977
30:00.0,0.359,0.07,0.165,0.173,0,1.028,0.104,0.88,0.476,0.952
00:00.0,0.394,0.122,0.164,0.183,0.035,1.399,0.092,0.552,0.253,0.836
30:00.0,0.464,0.045,0.161,0.199,0.053,0.526,0.06,0.385,0.488,0.959
00:00.0,0.408,0.041,0.174,0.4,0.05,0.831,0.094,1.3099999,0.39,1.23
30:00.0,0.287,0.107,0.988,0.277,0.01,1.067,0.105,0.636,0.344,1.117
00:00.0,0.28,0.093,0.675,0.22,0,1.452,0.216,0.354,0.342,1.1390001
30:00.0,0.208,0.153,0.183,0.191,0,0.644,0.189,0.384,0.398,2.27
00:00.0,0.95,0.101,0.203,0.232,0.012,0.805,0.15,0.38,1.239,1.373
30:00.0,0.227,0.079,0.199,0.223,0.055,0.574,0.211,0.364,0.634,0.93
00:00.0,0.226,0.361,0.192,0.186,0.049,0.565,0.168,1.0779999,0.483,1.192
30:00.0,0.373,0.257,0.268,0.221,0.008,0.472,0.085,0.959,0.499,1.018
00:00.0,0.436,0.155,0.246,0.207,0,0.449,0.066,0.561,0.457,1.145
30:00.0,0.397,0.089,0.238,0.16,0,0.177,0.095,0.667,0.424,1.239
00:00.0,0.444,0.04,0.286,0.367,0.026,0.042,0.058,0.617,0.369,2.615
30:00.0,0.406,0.061,0.16,0.166,0.054,0.047,0.051,0.574,0.356,1.169
00:00.0,0.445,0.075,0.095,0.097,0.051,0.057,0.064,0.485,0.352,2.118
30:00.0,0.399,2.7030001,0.067,0.076,0.019,0.047,0.096,0.499,0.228,1.631
00:00.0,0.411,2.846,0.076,0.085,0,0.061,0.058,0.321,0.11,0.504
30:00.0,0.383,2.872,0.088,0.043,0,0.514,0.052,0.254,0.077,0.592
00:00.0,0.348,1.802,0.086,0.06,0.002,0.429,0.056,1.4069999,0.057,0.491
30:00.0,0.108,1.65,0.077,0.091,0.055,0.374,0.096,0.318,0.057,0.262
00:00.0,0.137,1.933,0.083,0.046,0.052,0.173,0.064,0.249,0.055,0.183
30:00.0,0.08,1.631,0.031,0.071,0.034,0.038,0.051,0.268,0.056,0.157
00:00.0,0.134,1.887,0.021,0.092,0,0.032,0.051,0.265,0.056,0.195
30:00.0,0.075,1.602,0.021,0.05,0,0.038,0.121,0.254,0.055,0.252
00:00.0,0.131,1.533,0.022,0.08,0,0.231,0.149,1.386,0.055,0.204
30:00.0,0.076,1.802,0.08,0.082,0.036,0.041,0.124,0.316,0.054,0.206
00:00.0,0.129,1.505,0.122,0.05,0.054,0.032,0.271,0.228,0.055,0.214
30:00.0,0.075,1.49,0.061,0.087,0.05,0.038,0.39,0.269,0.054,0.23
00:00.0,0.126,1.831,0.053,0.062,0.002,0.031,0.12,0.267,0.054,0.202
30:00.0,0.076,0.08,0.053,0.1,0,0.04,0.078,0.763,0.054,0.25
00:00.0,0.126,0.071,0.068,0.091,0,0.409,0.08,1.312,0.054,0.224
30:00.0,0.08,0.067,0.248,0.117,0.014,0.104,0.146,0.462,0.053,0.242
00:00.0,0.119,0.03,0.15,0.129,0.054,0.107,0.116,0.535,0.059,0.215
30:00.0,0.104,0.082,0.451,0.178,0.051,0.116,0.093,0.594,0.205,1.2309999
00:00.0,0.141,0.089,0.407,0.183,0.023,0.152,0.08,0.753,0.017,0.633
30:00.0,0.098,0.044,0.545,0.273,0,0.276,0.833,0.522,0.106,0.529
00:00.0,0.37,0.072,0.215,0.088,0,0.142,0.397,0.521,0.076,0.482
30:00.0,0.159,0.039,0.138,0.245,0,0.165,0.095,0.526,0.055,0.263
00:00.0,0.122,0.207,0.1,0.106,0.046,0.142,0.111,0.491,0.061,0.138
30:00.0,0.327,0.535,0.141,0.103,0.053,0.208,0.368,0.354,0.106,0.321
00:00.0,0.279,0.666,0.095,0.413,0.034,0.142,0.345,1.489,0.153,0.433
30:00.0,0.649,0.638,0.256,1.615,0,0.166,0.283,0.342,0.118,1.5140001
00:00.0,0.296,0.123,0.189,0.383,0,0.14,0.381,0.327,0.219,0.869
30:00.0,0.161,0.132,0.163,0.128,0,0.162,0.502,0.369,0.065,1.807
00:00.0,0.3,0.146,0.112,0.078,0.043,0.144,0.27,0.373,0.152,1.826
30:00.0,0.173,0.055,0.092,0.158,0.053,0.148,0.823,0.345,0.094,0.891
00:00.0,0.169,0.07,0.038,0.236,0.048,0.155,0.804,0.359,0.055,1.42
30:00.0,0.443,0.052,0.048,0.14,0.001,0.267,0.709,1.627,0.055,2.9489999
00:00.0,0.453,0.085,0.084,0.184,0,0.139,0.306,0.415,0.055,0.651
30:00.0,0.446,0.09,0.113,0.146,0,0.34,0.231,0.402,0.116,1.0140001
00:00.0,0.408,0.048,0.181,0.339,0.024,0.399,0.201,0.417,0.125,0.634
30:00.0,0.641,0.102,0.965,0.255,0.054,0.567,0.235,0.408,0.254,0.603
00:00.0,0.238,0.128,1.131,0.194,0.05,0.392,0.242,0.386,0.412,0.529
30:00.0,0.808,0.118,0.347,0.456,0.017,0.505,0.137,0.424,0.397,0.585
00:00.0,2.398,0.125,0.276,0.757,0,0.648,0.2,1.52,0.414,0.973
30:00.0,1.3890001,0.08,0.248,0.593,0,0.421,0.171,0.557,0.568,1.48
00:00.0,1.2589999,0.094,0.13,0.279,0.001,0.43,0.079,0.571,0.456,0.696
30:00.0,1.278,0.126,0.148,0.19,0.055,0.656,0.053,0.607,0.457,0.806
00:00.0,2.131,0.07,0.208,0.223,0.051,0.387,0.097,0.597,0.402,0.527
30:00.0,1.684,0.13,0.298,0.221,0.02,0.382,0.066,0.587,0.377,0.612
00:00.0,1.104,0.05,0.226,0.364,0,0.304,0.051,0.703,0.37,0.475
30:00.0,0.454,0.185,0.116,0.157,0,0.052,0.062,1.095,0.148,0.566
00:00.0,0.498,0.115,0.039,0.098,0.01,0.057,0.094,1.883,0.062,0.61
30:00.0,0.442,2.638,0.03,0.046,0.055,0.046,0.058,1.249,0.056,0.495
00:00.0,0.303,2.744,0.056,0.1,0.049,0.074,0.051,0.311,0.055,0.257
30:00.0,0.105,2.0610001,0.054,0.04,0.001,0.05,0.07,0.247,0.056,0.209
00:00.0,0.118,1.622,0.095,0.046,0,0.054,0.092,0.275,0.055,0.229
30:00.0,0.109,2.05,0.054,0.104,0,0.051,0.158,0.276,0.055,0.207
00:00.0,0.209,1.546,0.034,0.042,0.043,0.052,0.477,0.248,0.044,0.159
30:00.0,0.157,1.888,0.055,0.051,0.052,0.069,0.214,1.251,0.017,0.154
00:00.0,0.103,1.595,0.055,0.1,0.035,0.056,0.103,0.495,0.018,0.203
30:00.0,0.11,1.617,0.056,0.051,0,0.052,0.057,0.24,0.018,0.21
00:00.0,0.105,1.775,0.061,0.065,0,0.048,0.272,0.279,0.062,0.16
30:00.0,0.106,1.461,0.053,0.119,0,0.26,0.123,0.271,0.058,0.147
00:00.0,0.101,1.551,0.058,0.051,0.049,0.507,0.965,0.25,0.055,0.152
30:00.0,0.112,1.822,0.054,0.077,0.052,0.452,0.214,1.224,0.055,0.219
00:00.0,0.095,1.505,0.051,0.101,0.006,0.259,0.484,0.437,0.055,0.206
30:00.0,0.115,0.055,0.031,0.043,0,0.271,0.947,0.344,0.054,0.227
00:00.0,0.087,0.088,0.095,0.088,0,0.23,0.844,0.335,0.255,0.222
30:00.0,0.165,0.098,0.266,0.094,0.038,0.509,0.359,0.43,0.227,0.496
00:00.0,0.1,0.211,0.735,0.511,0.052,0.207,0.067,0.532,1.069,1.4400001
30:00.0,0.543,0.164,0.202,0.315,0.019,0.264,0.113,0.609,0.942,1.444
00:00.0,0.223,0.106,0.423,0.492,0,0.324,0.082,1.6799999,1.011,0.301
30:00.0,0.191,0.055,0.543,0.717,0,0.155,0.193,1.355,0.945,0.153
00:00.0,0.201,0.105,0.165,0.537,0.025,0.184,0.172,1.184,0.792,0.226
30:00.0,0.352,0.126,0.127,0.239,0.054,0.147,0.111,0.804,0.147,0.63
00:00.0,0.606,0.11,0.125,0.139,0.028,0.139,0.073,0.775,0.144,1.234
30:00.0,0.335,0.111,0.094,0.425,0,0.238,0.067,0.575,0.083,0.443
00:00.0,0.367,0.081,0.057,1.455,0,0.137,0.068,0.51,0.078,1.881
30:00.0,0.127,0.152,0.106,0.196,0.018,0.183,0.182,0.522,0.2,2.4630001
00:00.0,0.159,0.075,0.095,0.65,0.055,0.14,0.155,0.533,0.089,0.339
30:00.0,0.076,0.055,0.084,1.2640001,0.05,0.152,0.203,0.511,0.082,0.443
00:00.0,0.127,0.067,0.109,0.584,0.018,0.148,0.314,0.502,0.079,0.427
30:00.0,0.086,0.059,0.074,0.212,0,0.14,0.685,1.5190001,0.794,1.516
00:00.0,0.116,0.174,0.055,0.133,0,0.156,0.819,0.676,0.69,0.8
30:00.0,0.129,0.104,0.1,0.136,0.012,0.31,0.529,1.334,0.148,1.807
00:00.0,0.114,0.144,0.276,0.161,0.054,0.299,0.365,1.803,0.177,0.755
30:00.0,0.13,0.072,0.225,0.186,0.039,0.364,0.206,0.655,0.357,1.066
00:00.0,0.259,0.124,0.208,0.37,0,0.334,0.153,1.342,0.3,0.621
30:00.0,0.522,0.146,0.192,0.275,0,0.468,0.133,0.58,0.313,0.652
00:00.0,0.411,0.09,0.281,0.236,0.006,0.183,0.231,1.4960001,0.346,0.662
30:00.0,0.394,0.092,0.392,0.236,0.054,0.24,0.247,1.006,0.328,0.734
00:00.0,0.979,0.136,0.195,0.222,0.051,0.377,0.232,0.568,0.676,1.131
30:00.0,0.454,0.12,0.332,0.234,0.031,0.379,0.062,0.56,0.507,1.37
00:00.0,0.49,0.074,0.312,0.194,0,0.226,0.085,0.696,0.38,1.248
30:00.0,0.463,0.044,0.189,0.233,0,0.154,0.082,0.982,0.37,1.107
00:00.0,0.482,0.05,0.236,0.208,0,0.086,0.052,1.757,0.332,0.561
30:00.0,0.478,0.117,0.332,0.341,0.051,0.063,0.051,2.1830001,0.274,0.933
00:00.0,0.469,0.05,0.145,0.214,0.051,0.051,0.095,1.043,0.1,0.976
30:00.0,0.494,0.061,0.091,0.164,0.004,0.051,0.072,0.727,0.053,1.3839999
00:00.0,0.448,0.045,0.053,0.089,0,0.064,0.05,0.637,0.052,0.842
30:00.0,0.491,2.753,0.038,0.064,0,0.053,0.051,0.641,0.052,0.929
00:00.0,0.438,2.891,0.039,0.077,0.047,0.046,0.097,0.365,0.052,0.814
30:00.0,0.463,2.2130001,0.051,0.04,0.053,0.071,0.067,0.266,0.052,0.303
00:00.0,0.332,1.614,0.092,0.066,0.046,0.045,0.05,0.287,0.052,0.203
30:00.0,0.119,1.9630001,0.09,0.077,0,0.055,0.161,0.292,0.019,0.156
00:00.0,0.123,1.585,0.084,0.119,0,0.06,0.516,0.259,0.014,0.202
30:00.0,0.086,1.881,0.053,0.061,0,0.052,0.215,1.261,0.015,0.205
00:00.0,0.131,1.586,0.023,0.106,0.034,0.043,0.175,0.523,0.048,0.164
30:00.0,0.076,1.587,0.043,0.107,0.053,0.052,0.149,0.276,0.056,0.173
00:00.0,0.129,1.826,0.055,0.048,0.05,0.06,0.144,0.257,0.054,0.204
30:00.0,0.086,1.531,0.061,0.063,0.005,0.054,0.153,0.283,0.052,0.198
00:00.0,0.117,1.785,0.066,0.1,0,0.263,0.319,0.288,0.052,0.151
30:00.0,0.099,1.476,0.061,0.084,0,0.492,0.336,0.258,0.051,0.149
00:00.0,0.101,1.512,0.037,0.062,0.019,0.258,0.38,1.149,0.051,0.248
30:00.0,0.112,0.128,0.055,0.076,0.055,0.247,0.319,0.702,0.028,0.249
00:00.0,0.088,1.071,0.147,0.096,0.05,0.23,0.281,0.498,0.236,0.22
30:00.0,0.125,0.18,0.267,0.213,0.019,0.219,0.241,0.503,0.178,0.222
00:00.0,0.075,0.095,0.521,0.371,0,0.201,0.269,0.815,0.125,0.284
30:00.0,0.175,0.111,0.178,0.061,0,0.217,0.259,0.705,0.254,0.312
00:00.0,0.45,0.161,0.121,0.119,0.002,0.27,0.072,0.656,0.608,0.431
